"","ID","circl_binary","circl_sum","reviews_binary","reviews_sum","canonisation_score","class"
"1","ABDALLAH_noWikiID",1,3,0,0,0.0560723413501725,"No Review, Catalogue"
"2","ABU_TELFAN_Q335418",1,1,1,1,0.135719851904178,"Review & Catalogue"
"3","ADAMS_ERSTES_ERWACHEN_UND_ERSTE_SEELIGE_NAECHTE_noWikiID",1,1,0,0,0.0275134422375932,"No Review, Catalogue"
"4","ADDRICH_IM_MOOS_noWikiID",1,1,1,1,0.0221068485323305,"Review & Catalogue"
"5","ADELE_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"6","AESTHETISCHE_FELDZUEGE_noWikiID",0,0,1,2,0.0275134422375932,"Review, No Catalogue"
"7","AGATHODAEMON_noWikiID",1,3,0,0,0.0741722353260478,"No Review, Catalogue"
"8","AGNES_VON_LILIEN_Q105642294",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"9","AHNUNG_UND_GEGENWART_Q402329",1,1,1,2,0.740328921716904,"Review & Catalogue"
"10","ALSO_SPRACH_ZARATHUSTRA_Q199774",1,1,1,2,0.0205467828522686,"Review & Catalogue"
"11","ALTE_NESTER_Q436036",0,0,1,2,0.0645339993923284,"Review, No Catalogue"
"12","ALTERSHAUSEN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"13","AMANDA_UND_EDUARD_noWikiID",0,0,0,0,0.0424309919848873,"No Review & No Catalogue"
"14","AMAZONENSCHLACHT_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"15","AN_HEILIGEN_WASSERN_noWikiID",1,1,1,1,0.0205467828522686,"Review & Catalogue"
"16","ANDREA_DELFIN_Q28054637",1,1,1,1,0.0560723413501725,"Review & Catalogue"
"17","ANDROGYNE_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"18","ANGELA_BORGIA_noWikiID",1,1,1,1,0.0975111340573339,"Review & Catalogue"
"19","ANNA_noWikiID",0,0,0,0,0.0367536016133564,"No Review & No Catalogue"
"20","ANTON_REISER_Q593385",1,1,1,2,0.827943039612669,"Review & Catalogue"
"21","AQUIS_SUBMERSUS_Q623355",1,1,1,1,0.389868771519071,"Review & Catalogue"
"22","ARBEIT_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"23","ARDINGHELLO_noWikiID",1,2,0,0,0.274620702296579,"No Review, Catalogue"
"24","ARDISTAN_UND_DSCHINNISTAN_Q639501",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"25","ARIEL'S_OFFENBARUNGEN_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"26","ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID",1,4,0,0,0.0645339993923284,"No Review, Catalogue"
"27","ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",1,1,0,0,0.154236863598718,"No Review, Catalogue"
"28","ASIATISCHE_BANISE_noWikiID",1,1,0,0,0.0394945910733656,"No Review, Catalogue"
"29","ASPASIA_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"30","AUCH_EINER_Q758582",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"31","AUF_DEM_STAATSHOF_noWikiID",1,1,0,0,0.0741722353260478,"No Review, Catalogue"
"32","AUF_DER_UNIVERSITAET_Q15792139",0,0,1,1,0.0560723413501725,"Review, No Catalogue"
"33","AUF_DER_WEGWACHT_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"34","AUF_ZWEI_PLANETEN_Q4310936",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"35","AUS_DEM_BOEHMERWALDE_noWikiID",1,1,1,2,0.0205467828522686,"Review & Catalogue"
"36","AUS_DEM_LEBEN_EINER_FRAU_Q101323690",0,0,1,1,0.0275134422375932,"Review, No Catalogue"
"37","AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658",1,1,1,2,0.462879594039226,"Review & Catalogue"
"38","AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID",0,0,0,0,0.259978377605495,"No Review & No Catalogue"
"39","AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681",0,0,0,0,0.0851189742374057,"No Review & No Catalogue"
"40","AUS_EINER_FAMILIE_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"41","AUS_GUTER_FAMILIE_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"42","AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377",1,2,1,1,0.838335598755431,"Review & Catalogue"
"43","AUS_TROTZKOPFS_EHE_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"44","AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID",1,1,0,0,0.0645339993923284,"No Review, Catalogue"
"45","BAHNWAERTER_THIEL_Q803617",1,1,0,0,0.407795370158162,"No Review, Catalogue"
"46","BARBAROSSA_noWikiID",0,0,1,1,0.0601640846066759,"Review, No Catalogue"
"47","BEATRICE_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"48","BEBUQUIN_Q30134038",0,0,0,0,0.289764790109877,"No Review & No Catalogue"
"49","BELPHEGOR_noWikiID",1,2,0,0,0.0794735706665683,"No Review, Catalogue"
"50","BILDER_UND_GESCHICHTEN_AUS_SCHWABEN_Q15788617",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"51","BLUMEN_noWikiID",0,0,0,0,0.0851189742374057,"No Review & No Catalogue"
"52","BOZENA_noWikiID",0,0,0,0,0.0645339993923284,"No Review & No Catalogue"
"53","BRIEFE_EINES_NARREN_UND_EINER_NAERRIN_noWikiID",1,2,1,1,0.0645339993923284,"Review & Catalogue"
"54","BRIGITTA_(STIFTER)_Q539511",1,3,0,0,0.289764790109877,"No Review, Catalogue"
"55","BUDDENBROOKS_Q326909",0,0,0,0,0.144732511897424,"No Review & No Catalogue"
"56","BULEMANNS_HAUS_Q1003556",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"57","BUNTE_STEINE_Q1009887",0,0,1,1,0.628138424466113,"Review, No Catalogue"
"58","CABANIS_noWikiID",1,2,1,1,0.0255818179471078,"Review & Catalogue"
"59","CARSTEN_CURATOR_Q1045516",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"60","CÉCILE_noWikiID",1,2,0,0,0.305392408053958,"No Review, Catalogue"
"61","CHRISTA_RUHLAND_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"62","CLEMENTINE_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"63","DAPHNIS_noWikiID",1,3,0,0,0.0237824899093644,"No Review, Catalogue"
"64","DAS_ALTE_HAUS_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"65","DAS_AMULETT_Q1167148",1,1,1,1,0.518885031764307,"Review & Catalogue"
"66","DAS_BLUETHENALTER_DER_EMPFINDUNG_noWikiID",0,0,1,1,0.0237824899093644,"Review, No Catalogue"
"67","DAS_BUCH_LE_GRAND_noWikiID",0,0,0,0,0.274620702296579,"No Review & No Catalogue"
"68","DAS_DUELL_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"69","DAS_ERDBEBEN_IN_CHILI_Q1167748",1,1,1,1,0.305392408053958,"Review & Catalogue"
"70","DAS_ERDBEERIMAREILI_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"71","DAS_FRAEULEIN_VON_SCUDERI_Q358642",0,0,0,0,0.354934606197489,"No Review & No Catalogue"
"72","DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"73","DAS_GEHEIMNISS_DES_KOSMOPOLITEN-ORDENS_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"74","DAS_GEMEINDEKIND_Q1168304",1,1,1,1,0.289764790109877,"Review & Catalogue"
"75","DAS_GESPENST_noWikiID",1,2,0,0,0.0237824899093644,"No Review, Catalogue"
"76","DAS_GLUECK_Q3209153",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"77","DAS_GOLDMACHERDORF_Q114357971",1,2,1,1,0.0221068485323305,"Review & Catalogue"
"78","DAS_HEIMWEH_Q1168923",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"79","DAS_HEXAMERON_VON_ROSENHAIN_noWikiID",1,2,0,0,0.0560723413501725,"No Review, Catalogue"
"80","DAS_HOELZERNE_BEIN_noWikiID",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"81","DAS_JUDENGRAB_Q18411268",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"82","DAS_JUNGE_EUROPA_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"83","DAS_KAJUETENBUCH_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"84","DAS_KLOSTER_BEI_SENDOMIR_Q1169335",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"85","DAS_KREUZ_IM_VENN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"86","DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"87","DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"88","DAS_LEIDEN_EINES_KNABEN_Q1169610",1,1,1,2,0.0741722353260478,"Review & Catalogue"
"89","DAS_MAEDCHEN_VON_TREPPI_Q28071194",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"90","DAS_MAERCHEN_DER_672._NACHT_Q1169916",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"91","DAS_MARMORBILD_Q1169722",0,0,1,2,0.628138424466113,"Review, No Catalogue"
"92","DAS_NATURFORSCHERSCHIFF_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"93","DAS_NUSS-KERNEN_noWikiID",0,0,0,0,0.0275134422375932,"No Review & No Catalogue"
"94","DAS_ODFELD_Q1169997",1,1,1,2,0.33800545810469,"Review & Catalogue"
"95","DAS_RECHT_DER_MUTTER_noWikiID",1,1,1,1,0.0237824899093644,"Review & Catalogue"
"96","DAS_SANCTUS_Q1170225",1,2,0,0,0.0560723413501725,"No Review, Catalogue"
"97","DAS_SCHAEDLICHE_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"98","DAS_SCHATZHAUS_DES_KOENIGS_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"99","DAS_SCHLOSS_DUERANDE_Q1170280",0,0,0,0,0.289764790109877,"No Review & No Catalogue"
"100","DAS_SCHWEIGEN_IM_WALDE_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
