"","ID","circl_binary","circl_sum","reviews_binary","reviews_sum","canonisation_score","class"
"517","THE_MURDERED_COUSIN_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"518","THE_MYSTERIES_OF_LONDON_Q7752831",1,2,0,0,0.0825857148766979,"No Review, Catalogue"
"519","THE_MYSTERIES_OF_UDOLPHO_Q2600909",1,5,1,2,0.520733070723992,"Review & Catalogue"
"520","THE_MYSTERY_OF_A_HANSOM_CAB_noWikiID",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"521","THE_MYSTERY_OF_EDWIN_DROOD_Q1168105",1,2,1,1,0.285047546124646,"Review & Catalogue"
"522","THE_NETHER_WORLD_Q7753436",1,1,1,1,0.332981899154278,"Review & Catalogue"
"523","THE_NEW_ACCELERATOR_Q7753474",0,0,0,0,0.117501066676145,"No Review & No Catalogue"
"524","THE_NEW_MACHIAVELLI_Q10381652",0,0,1,1,0.049863479389024,"Review, No Catalogue"
"525","THE_NEW_MAGDALEN_noWikiID",1,1,0,0,0.117501066676145,"No Review, Catalogue"
"526","THE_NEW_ROAD_noWikiID",0,0,1,1,0.0477757206414661,"Review, No Catalogue"
"527","THE_NEWCOMES_Q3522018",1,1,0,0,0.122244604531682,"No Review, Catalogue"
"528","THE_NIGGER_OF_THE_NARCISSUS_Q478537",1,1,0,0,0.148487553986026,"No Review, Catalogue"
"529","THE_NOTTING_HILL_MYSTERY_Q7754437",0,0,1,1,0.0477757206414661,"Review, No Catalogue"
"530","THE_O'DONOGHUE_noWikiID",1,2,1,1,0.0477757206414661,"Review & Catalogue"
"531","THE_ODD_WOMEN_Q7754692",1,1,1,1,0.323070787610778,"Review & Catalogue"
"532","THE_OLD_CURIOSITY_SHOP_Q2700616",1,2,0,0,0.46129393099787,"No Review, Catalogue"
"533","THE_OLD_ENGLISH_BARON_Q3796165",1,3,0,0,0.27863497027921,"No Review, Catalogue"
"534","THE_OLD_MANOR_HOUSE_Q96409526",1,3,1,2,0.160221548263055,"Review & Catalogue"
"535","THE_OLD_WIVES'_TALE_noWikiID",0,0,0,0,0.127152048513252,"No Review & No Catalogue"
"536","THE_ORDEAL_OF_RICHARD_FEVEREL_Q14476502",1,1,1,1,0.122244604531682,"Review & Catalogue"
"537","THE_OUTCAST_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"538","THE_PARASITE_Q5295669",0,0,0,0,0.117501066676145,"No Review & No Catalogue"
"539","THE_PARENT'S_ASSISTANT_Q3522169",1,1,0,0,0.137472234822425,"No Review, Catalogue"
"540","THE_PERILS_OF_CERTAIN_ENGLISH_PRISONERS_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"541","THE_PHANTOM_COACH_noWikiID",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"542","THE_PHOENIX_AND_THE_CARPET_Q3795974",1,1,0,0,0.049863479389024,"No Review, Catalogue"
"543","THE_PICKWICK_PAPERS_Q460583",1,2,0,0,0.724924183340321,"No Review, Catalogue"
"544","THE_PICTURE_OF_DORIAN_GRAY_Q82464",0,0,1,1,0.605736576985184,"Review, No Catalogue"
"545","THE_PIRATE_(NOVEL)_Q3225628",1,2,0,0,0.127152048513252,"No Review, Catalogue"
"546","THE_POINT_OF_VIEW_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"547","THE_PORTRAIT_OF_A_LADY_Q861017",1,1,0,0,0.30372380755444,"No Review, Catalogue"
"548","THE_PORTRAIT_OF_MR._W._H._noWikiID",0,0,0,0,0.122244604531682,"No Review & No Catalogue"
"549","THE_PRIME_MINISTER_noWikiID",1,1,1,1,0.294299317623214,"Review & Catalogue"
"550","THE_PRINCESS_AND_THE_GOBLIN_Q466505",1,2,1,1,0.11291791638611,"Review & Catalogue"
"551","THE_PRINCESS_CASAMASSIMA_Q3211932",1,1,0,0,0.122244604531682,"No Review, Catalogue"
"552","THE_PRIVATE_MEMOIRS_AND_CONFESSIONS_OF_A_JUSTIFIED_SINNER_Q2992437",0,0,1,1,0.733799591996489,"Review, No Catalogue"
"553","THE_PRIVATE_PAPERS_OF_HENRY_RYECROFT_Q17027661",1,1,0,0,0.117501066676145,"No Review, Catalogue"
"554","THE_PROFESSOR_(NOVEL)_Q762203",0,0,1,1,0.30372380755444,"Review, No Catalogue"
"555","THE_PROVOST_noWikiID",1,1,1,1,0.11291791638611,"Review & Catalogue"
"556","THE_PURCELL_PAPERS_Q7758781",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"557","THE_QUADROON_noWikiID",1,1,1,1,0.0477757206414661,"Review & Catalogue"
"558","THE_QUIET_HEART_noWikiID",1,2,0,0,0.0477757206414661,"No Review, Catalogue"
"559","THE_RAGGED-TROUSERED_PHILANTHROPISTS_Q7759270",0,0,0,0,0.141170686071351,"No Review & No Catalogue"
"560","THE_REAL_CHARLOTTE_noWikiID",1,1,1,1,0.0670724962784257,"Review & Catalogue"
"561","THE_RECOLLECTIONS_OF_GEOFFREY_HAMLYN_Q121356927",0,0,1,1,0.11291791638611,"Review, No Catalogue"
"562","THE_REFORM'D_COQUET_Q7760024",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"563","THE_RETURN_OF_THE_NATIVE_Q141568",1,1,1,1,0.363586690277014,"Review & Catalogue"
"564","THE_REVOLUTION_IN_TANNER'S_LANE_noWikiID",1,1,0,0,0.049863479389024,"No Review, Catalogue"
"565","THE_RIDDLE_OF_THE_SANDS_Q1170204",0,0,1,1,0.158330619297716,"Review, No Catalogue"
"566","THE_ROMANCE_OF_A_SHOP_Q17019147",1,1,0,0,0.0543008598413405,"No Review, Catalogue"
"567","THE_ROMANCE_OF_THE_FOREST_Q3406503",1,4,1,2,0.17068652890912,"Review & Catalogue"
"568","THE_ROMANY_RYE_Q7761435",0,0,1,1,0.0477757206414661,"Review, No Catalogue"
"569","THE_ROSARY_noWikiID",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"570","THE_ROSE_AND_THE_RING_Q7761552",0,0,1,1,0.127152048513252,"Review, No Catalogue"
"571","THE_SCOTTISH_CHIEFS_noWikiID",1,1,0,0,0.132226821715085,"No Review, Catalogue"
"572","THE_SEAFARER_noWikiID",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"573","THE_SECOND_JUNGLE_BOOK_Q1101819",1,1,0,0,0.117501066676145,"No Review, Catalogue"
"574","THE_SECRET_AGENT_Q1247666",0,0,0,0,0.384640372733741,"No Review & No Catalogue"
"575","THE_SECRET_GARDEN_Q472194",0,0,1,1,0.353247063375283,"Review, No Catalogue"
"576","THE_SECRET_ROSE_noWikiID",0,0,0,0,0.0520374856859669,"No Review & No Catalogue"
"577","THE_SECRET_SHARER_noWikiID",0,0,0,0,0.122244604531682,"No Review & No Catalogue"
"578","THE_SETTLERS_IN_CANADA_Q7763415",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"579","THE_SHADOW_OF_A_CRIME_1885_noWikiID",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"580","THE_SHADOW_OF_ASHLYDYAT_noWikiID",1,2,1,1,0.0520374856859669,"Review & Catalogue"
"581","THE_SIGNAL-MAN_Q1002362",0,0,0,0,0.127152048513252,"No Review & No Catalogue"
"582","THE_SILVERADO_SQUATTERS_noWikiID",0,0,1,1,0.11291791638611,"Review, No Catalogue"
"583","THE_SLEEPER_AWAKES_Q650949",0,0,0,0,0.0566567958260902,"No Review & No Catalogue"
"584","THE_SMALL_HOUSE_AT_ALLINGTON_Q7764868",1,2,1,1,0.294299317623214,"Review & Catalogue"
"585","THE_SORROWS_OF_SATAN_Q13424700",1,1,0,0,0.0566567958260902,"No Review, Catalogue"
"586","THE_SPOILS_OF_POYNTON_Q3809486",1,1,0,0,0.285047546124646,"No Review, Catalogue"
"587","THE_STICKIT_MINISTER_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"588","THE_STORY_OF_A_MODERN_WOMAN_Q7766819",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"589","THE_STORY_OF_MY_HEART_Q7766776",0,0,0,0,0.117501066676145,"No Review & No Catalogue"
"590","THE_STORY_OF_THE_AMULET_Q7766831",1,1,1,1,0.049863479389024,"Review & Catalogue"
"591","THE_STORY_OF_THE_TREASURE_SEEKERS_Q7766848",1,1,1,1,0.0477757206414661,"Review & Catalogue"
"592","THE_STRING_OF_PEARLS_Q7767037",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"593","THE_TAILOR_OF_GLOUCESTER_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"594","THE_TALE_OF_MR_JEREMY_FISHER_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"595","THE_TALE_OF_PETER_RABBIT_Q580463",1,1,0,0,0.137472234822425,"No Review, Catalogue"
"596","THE_TALISMAN_(SCOTT_NOVEL)_Q952340",1,3,0,0,0.132226821715085,"No Review, Catalogue"
"597","THE_TENANT_OF_WILDFELL_HALL_Q44701",1,2,1,1,0.197672587097148,"Review & Catalogue"
"598","THE_TENANTS_OF_MALORY_noWikiID",1,1,1,1,0.11291791638611,"Review & Catalogue"
"599","THE_THORN_IN_THE_FLESH_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"600","THE_THREE_BROTHERS_noWikiID",0,0,1,1,0.0477757206414661,"Review, No Catalogue"
"601","THE_THREE_MIDSHIPMEN_noWikiID",1,1,0,0,0.11291791638611,"No Review, Catalogue"
"602","THE_THREE_PERILS_OF_MAN_Q96409659",1,1,1,2,0.142891468333576,"Review & Catalogue"
"603","THE_TIME_MACHINE_Q627333",1,1,0,0,0.838012426793004,"No Review, Catalogue"
"604","THE_TITHE_PROCTOR_noWikiID",0,0,1,1,0.0477757206414661,"Review, No Catalogue"
"605","THE_TOWER_OF_LONDON_(NOVEL)_Q2414713",1,2,1,1,0.0477757206414661,"Review & Catalogue"
"606","THE_TRAIL_OF_THE_SERPENT_Q24971199",1,1,1,1,0.0477757206414661,"Review & Catalogue"
"607","THE_TRIUMPH_OF_PRUDENCE_OVER_PASSION_noWikiID",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"608","THE_TRUMPET_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"609","THE_TURN_OF_THE_SCREW_Q625923",1,1,0,0,0.427995724732536,"No Review, Catalogue"
"610","THE_UNCLASSED_Q7771311",1,1,1,1,0.117501066676145,"Review & Catalogue"
"611","THE_UNTILLED_FIELD_noWikiID",1,1,1,1,0.172694745758032,"Review & Catalogue"
"612","THE_VAMPYRE_Q509070",1,1,1,2,0.313316107488017,"Review & Catalogue"
"613","THE_VICAR_OF_WAKEFIELD_Q1196205",1,4,1,1,0.332981899154278,"Review & Catalogue"
"614","THE_VICAR_OF_WREXHILL_noWikiID",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"615","THE_VILLAGE_IN_THE_JUNGLE_Q19902832",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"616","THE_VIRGINIANS_Q7772832",1,1,0,0,0.323070787610778,"No Review, Catalogue"
"617","THE_WAR_IN_THE_AIR_Q964055",0,0,0,0,0.049863479389024,"No Review & No Catalogue"
"618","THE_WARDEN_Q3818437",1,2,1,1,0.294299317623214,"Review & Catalogue"
"619","THE_WATER-BABIES_A_FAIRY_TALE_FOR_A_LAND_BABY_Q14914646",1,2,0,0,0.417024677521532,"No Review, Catalogue"
"620","THE_WAY_OF_ALL_FLESH_Q255074",1,1,1,1,0.0860571657090285,"Review & Catalogue"
"621","THE_WAY_WE_LIVE_NOW_Q7773866",1,1,1,1,0.16636459934805,"Review & Catalogue"
"622","THE_WELL-BELOVED_Q2906193",1,1,0,0,0.137472234822425,"No Review, Catalogue"
"623","THE_WELL_AT_THE_WORLD'S_END_Q2384134",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"624","THE_WHIRLPOOL_noWikiID",1,1,0,0,0.11291791638611,"No Review, Catalogue"
"625","THE_WHITE_COMPANY_noWikiID",1,1,1,1,0.11291791638611,"Review & Catalogue"
"626","THE_WHITE_PEACOCK_Q7774542",0,0,1,1,0.049863479389024,"Review, No Catalogue"
"627","THE_WHITE_ROOM_noWikiID",1,1,0,0,0.0520374856859669,"No Review, Catalogue"
"628","THE_WIDOW_BARNABY_noWikiID",0,0,1,1,0.117501066676145,"Review, No Catalogue"
"629","THE_WILD_IRISH_GIRL_Q7774872",1,2,1,5,0.619558723877394,"Review & Catalogue"
"630","THE_WIND_IN_THE_WILLOWS_Q936276",0,0,0,0,0.384640372733741,"No Review & No Catalogue"
"631","THE_WINGS_OF_A_DOVE_Q1557588",1,1,1,1,0.285047546124646,"Review & Catalogue"
"632","THE_WOMAN_IN_WHITE_(NOVEL)_Q1212672",1,2,0,0,0.964677124546833,"No Review, Catalogue"
"633","THE_WOODLANDERS_Q2254480",1,1,0,0,0.332981899154278,"No Review, Catalogue"
"634","THE_WORLD_SET_FREE_Q5051290",0,0,1,1,0.049863479389024,"Review, No Catalogue"
"635","THE_WOULDBEGOODS_noWikiID",1,1,1,1,0.0477757206414661,"Review & Catalogue"
"636","THE_WRECKER_Q2753955",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"637","THE_YOUNG_BUGLERS_noWikiID",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"638","THE_YOUNG_DUKE_Q45028402",1,2,1,1,0.11291791638611,"Review & Catalogue"
"639","THE_YOUNG_FUR_TRADERS_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"640","THREE_WEEKS_noWikiID",0,0,0,0,0.0520374856859669,"No Review & No Catalogue"
"641","THROUGH_THE_LOOKING-GLASS_Q220331",1,2,1,1,0.313316107488017,"Review & Catalogue"
"642","THYRZA_noWikiID",1,1,0,0,0.127152048513252,"No Review, Catalogue"
"643","TIME_AND_THE_GODS_Q7805268",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"644","TOM_BROWN'S_SCHOOL_DAYS_Q7815084",1,2,0,0,0.384640372733741,"No Review, Catalogue"
"645","TOMMY_AND_GRIZEL_Q124090899",1,1,1,1,0.122244604531682,"Review & Catalogue"
"646","TONO-BUNGAY_Q1535422",0,0,1,1,0.097276608150085,"Review, No Catalogue"
"647","TREASURE_ISLAND_Q185118",1,1,1,1,0.483705206701587,"Review & Catalogue"
"648","TRILBY_(NOVEL)_Q1691967",0,0,1,1,0.313316107488017,"Review, No Catalogue"
"649","TWO_LITTLE_SAVAGES_noWikiID",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"650","TWO_ON_A_TOWER_Q7859431",0,0,0,0,0.11291791638611,"No Review & No Catalogue"
"651","TYPHOON_Q1329329",1,1,1,1,0.285047546124646,"Review & Catalogue"
"652","UNCLE_SILAS_Q3835925",1,2,1,1,0.11291791638611,"Review & Catalogue"
"653","UNDER_THE_GREENWOOD_TREE_Q2251594",1,2,1,1,0.30372380755444,"Review & Catalogue"
"654","UNDER_WESTERN_EYES_(NOVEL)_Q3685905",0,0,1,1,0.353247063375283,"Review, No Catalogue"
"655","UNKNOWN_TO_HISTORY_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"656","VALPERGA_noWikiID",0,0,1,2,0.0477757206414661,"Review, No Catalogue"
"657","VANITY_FAIR_(NOVEL)_Q612836",1,2,1,1,0.812090070563247,"Review & Catalogue"
"658","VARNEY_THE_VAMPIRE_Q1987925",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"659","VATHEK_Q54548",1,2,1,2,0.353247063375283,"Review & Catalogue"
"660","VERTUE_REWARDED_Q104811485",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"661","VILLETTE_(NOVEL)_Q2449570",1,1,1,1,0.733799591996489,"Review & Catalogue"
"662","VIVIAN_GREY_Q7937713",1,2,1,4,0.11291791638611,"Review & Catalogue"
"663","VRIL_Q510699",0,0,0,0,0.0591085593605752,"No Review & No Catalogue"
"664","WAVERLEY_Q678251",1,1,1,2,0.999388623975874,"Review & Catalogue"
"665","WAYFARERS_noWikiID",0,0,1,1,0.049863479389024,"Review, No Catalogue"
"666","WEIR_OF_HERMISTON_Q1213386",1,1,1,1,0.11291791638611,"Review & Catalogue"
"667","WESTWARD_HO_noWikiID",1,2,1,1,0.122244604531682,"Review & Catalogue"
"668","WET_MAGIC_noWikiID",0,0,0,0,0.0477757206414661,"No Review & No Catalogue"
"669","WHAT_MAISIE_KNEW_Q2943614",1,1,0,0,0.323070787610778,"No Review, Catalogue"
"670","WILD_ANIMALS_I_HAVE_KNOWN_Q8000500",1,1,0,0,0.0477757206414661,"No Review, Catalogue"
"671","WILLING_TO_DIE_noWikiID",1,1,0,0,0.11291791638611,"No Review, Catalogue"
"672","WINTER_EVENING_TALES_Q96415343",0,0,0,0,0.0543008598413405,"No Review & No Catalogue"
"673","WITH_THE_NIGHT_MAIL_noWikiID",0,0,0,0,0.122244604531682,"No Review & No Catalogue"
"674","WIVES_AND_DAUGHTERS_Q2453239",1,2,1,1,0.152429981210903,"Review & Catalogue"
"675","WUTHERING_HEIGHTS_Q202975",1,2,1,1,0.84402409531542,"Review & Catalogue"
"676","YEAST_noWikiID",0,0,0,0,0.117501066676145,"No Review & No Catalogue"
"677","ZASTROZZI_Q8067086",1,1,1,1,0.127152048513252,"Review & Catalogue"
"678","ZOE_noWikiID",0,0,1,2,0.0477757206414661,"Review, No Catalogue"
"679","ZULEIKA_DOBSON_Q8075113",0,0,1,1,0.049863479389024,"Review, No Catalogue"
